Question  49 ( Single Topic) A company hosts a web portal on Amazon EC2 instances. The web portal uses an Elastic Load Balancer (ELB) and Amazon Route 53 for its public DNS service. The ELB and the EC2 instances are deployed by way of a single AWS CloudFormation stack in the us-east-1 Region. The web portal must be highly available across multiple Regions. Which configuration will meet these requirements?	A. Deploy a copy of the stack in the us-west-2 Region. Create a single start of authority (SOA) record in Route 53 that includes the IP address from each ELB. Configure the SOA record with health checks. Use the ELB in us-east-1 as the primary record and the ELB in us-west-2 as the secondary record.	B. Deploy a copy of the stack in the us-west-2 Region. Create an additional A record in Route 53 that includes the ELB in us-west-2 as an alias target. Configure the A records with a failover routing policy and health checks. Use the ELB in us-east-1 as the primary record and the ELB in us-west-2 as the secondary record.	C. Deploy a new group of EC2 instances in the us-west-2 Region. Associate the new EC2 instances with the existing ELB, and configure load balancer health checks on all EC2 instances. Configure the ELB to update Route 53 when EC2 instances in us-west-2 fail health checks.	D. Deploy a new group of EC2 instances in the us-west-2 Region. Configure EC2 health checks on all EC2 instances in each Region. Configure a peering connection between the VPCs. Use the VPC in us-east-1 as the primary record and the VPC in us-west-2 as the secondary record.	A

Question  50 ( Single Topic) A SysOps administrator is investigating why a user has been unable to use RDP to connect over the internet from their home computer to a bastion server running on an Amazon EC2 Windows instance. Which of the following are possible causes of this issue? (Choose two.)	A. A network ACL associated with the bastion's subnet is blocking the network traffic.	B. The instance does not have a private IP address.	C. The route table associated with the bastionג€™s subnet does not have a route to the internet gateway.	D. The security group for the instance does not have an inbound rule on port 22.	E. The security group for the instance does not have an outbound rule on port 3389.	AC

Question  51 ( Single Topic) A SysOps administrator is examining the following AWS CloudFormation template: Why will the stack creation fail? <img src="images/certlib/Q51.jpg" >	A. The Outputs section of the CloudFormation template was omitted.	B. The Parameters section of the CloudFormation template was omitted.	C. The PrivateDnsName cannot be set from a CloudFormation template.	D. The VPC was not specified in the CloudFormation template.	C

Question  52 ( Single Topic) A new application runs on Amazon EC2 instances and accesses data in an Amazon RDS database instance. When fully deployed in production, the application fails. The database can be queried from a console on a bastion host. When looking at the web server logs, the following error is repeated multiple times: *** Error Establishing a Database Connection Which of the following may be causes of the connectivity problems? (Choose two.)	A. The security group for the database does not have the appropriate egress rule from the database to the web server.	B. The certificate used by the web server is not trusted by the RDS instance.	C. The security group for the database does not have the appropriate ingress rule from the web server to the database.	D. The port used by the application developer does not match the port specified in the RDS configuration.	E. The database is still being created and is not available for connectivity.	CE

Question  53 ( Single Topic) A compliance team requires all administrator passwords for Amazon RDS DB instances to be changed at least annually. Which solution meets this requirement in the MOST operationally efficient manner?	A. Store the database credentials in AWS Secrets Manager. Configure automatic rotation for the secret every 365 days.	B. Store the database credentials as a parameter in the RDS parameter group. Create a database trigger to rotate the password every 365 days.	C. Store the database credentials in a private Amazon S3 bucket. Schedule an AWS Lambda function to generate a new set of credentials every 365 days.	D. Store the database credentials in AWS Systems Manager Parameter Store as a secure string parameter. Configure automatic rotation for the parameter every 365 days.	A

Question  54 ( Single Topic) A SysOps administrator is responsible for managing a fleet of Amazon EC2 instances. These EC2 instances upload build artifacts to a third-party service. The third-party service recently implemented a strict IP allow list that requires all build uploads to come from a single IP address. What change should the systems administrator make to the existing build fleet to comply with this new requirement?	A. Move all of the EC2 instances behind a NAT gateway and provide the gateway IP address to the service.	B. Move all of the EC2 instances behind an internet gateway and provide the gateway IP address to the service.	C. Move all of the EC2 instances into a single Availability Zone and provide the Availability Zone IP address to the service.	D. Move all of the EC2 instances to a peered VPC and provide the VPC IP address to the service.	A

Question  55 ( Single Topic) A company uses an Amazon CloudFront distribution to deliver its website. Traffic logs for the website must be centrally stored, and all data must be encrypted at rest. Which solution will meet these requirements?	A. Create an Amazon OpenSearch Service (Amazon Elasticsearch Service) domain with internet access and server-side encryption that uses the default AWS managed customer master key (CMK). Configure CloudFront to use the Amazon OpenSearch Service (Amazon Elasticsearch Service) domain as a log destination.	B. Create an Amazon OpenSearch Service (Amazon Elasticsearch Service) domain with VPC access and server-side encryption that uses AES-256. Configure CloudFront to use the Amazon OpenSearch Service (Amazon Elasticsearch Service) domain as a log destination.	C. Create an Amazon S3 bucket that is configured with default server-side encryption that uses AES-256. Configure CloudFront to use the S3 bucket as a log destination.	D. Create an Amazon S3 bucket that is configured with no default encryption. Enable encryption in the CloudFront distribution, and use the S3 bucket as a log destination.	C

Question  56 ( Single Topic) An organization created an Amazon Elastic File System (Amazon EFS) volume with a file system ID of fs-85ba41fc, and it is actively used by 10 Amazon EC2 hosts. The organization has become concerned that the file system is not encrypted. How can this be resolved?	A. Enable encryption on each hostג€™s connection to the Amazon EFS volume. Each connection must be recreated for encryption to take effect.	B. Enable encryption on the existing EFS volume by using the AWS Command Line Interface.	C. Enable encryption on each hostג€™s local drive. Restart each host to encrypt the drive.	D. Enable encryption on a newly created volume and copy all data from the original volume. Reconnect each host to the new volume.	D

Question  57 ( Single Topic) A company uses an AWS Service Catalog portfolio to create and manage resources. A SysOps administrator must create a replica of the company's existing AWS infrastructure in a new AWS account. What is the MOST operationally efficient way to meet this requirement?	A. Create an AWS CloudFormation template to use the AWS Service Catalog portfolio in the new AWS account.	B. In the new AWS account, manually create an AWS Service Catalog portfolio that duplicates the original portfolio.	C. Run an AWS Lambda function to create a new AWS Service Catalog portfolio based on the output of the DescribePortfolio API operation.	D. Share the AWS Service Catalog portfolio with the new AWS account. Import the portfolio into the new AWS account.	D

Question  58 ( Single Topic) A SysOps administrator must manage the security of an AWS account. Recently, an IAM user's access key was mistakenly uploaded to a public code repository. The SysOps administrator must identify anything that was changed by using this access key. How should the SysOps administrator meet these requirements?	A. Create an Amazon EventBridge (Amazon CloudWatch Events) rule to send all IAM events to an AWS Lambda function for analysis.	B. Query Amazon EC2 logs by using Amazon CloudWatch Logs Insights for all events initiated with the compromised access key within the suspected timeframe.	C. Search AWS CloudTrail event history for all events initiated with the compromised access key within the suspected timeframe.	D. Search VPC Flow Logs for all events initiated with the compromised access key within the suspected timeframe.	C

Question  59 ( Single Topic) A company runs a retail website on multiple Amazon EC2 instances behind an Application Load Balancer (ALB). The company must secure traffic to the website over an HTTPS connection. Which combination of actions should a SysOps administrator take to meet these requirements? (Choose two.)	A. Attach the certificate to each EC2 instance.	B. Attach the certificate to the ALB.	C. Create a private certificate in AWS Certificate Manager (ACM).	D. Create a public certificate in AWS Certificate Manager (ACM).	E. Export the certificate, and attach it to the website.	BD

Question  61 ( Single Topic) A company has a stateful, long-running workload on a single xlarge general purpose Amazon EC2 On-Demand Instance Metrics show that the service is always using 80% of its available memory and 40% of its available CPU. A SysOps administrator must reduce the cost of the service without negatively affecting performance. Which change in instance type will meet these requirements?	A. Change to one large compute optimized On-Demand Instance.	B. Change to one large memory optimized On-Demand Instance.	C. Change to one xlarge general purpose Spot Instance.	D. Change to two large general purpose On-Demand Instances.	B

Question  62 ( Single Topic) A company asks a SysOps administrator to ensure that AWS CloudTrail files are not tampered with after they are created. Currently, the company uses AWS Identity and Access Management (IAM) to restrict access to specific trails. The company's security team needs the ability to trace the integrity of each file. What is the MOST operationally efficient solution that meets these requirements?	A. Create an Amazon EventBridge (Amazon CloudWatch Events) rule that invokes an AWS Lambda function when a new file is delivered. Configure the Lambda function to compute an MD5 hash check on the file and store the result in an Amazon DynamoDB table. The security team can use the values that are stored in DynamoDB to verify the integrity of the delivered files.	B. Create an AWS Lambda function that is invoked each time a new file is delivered to the CloudTrail bucket. Configure the Lambda function to compute an MD5 hash check on the file and store the result as a tag in an Amazon 53 object. The security team can use the information in the tag to verify the integrity of the delivered files.	C. Enable the CloudTrail file integrity feature on an Amazon S3 bucket. Create an IAM policy that grants the security team access to the file integrity logs that are stored in the S3 bucket.	D. Enable the CloudTrail file integrity feature on the trail. The security team can use the digest file that is created by CloudTrail to verify the integrity of the delivered files.	C

Question 63 ( Single Topic) When the AWS Cloud infrastructure experiences an event that may impact an organization, which AWS service can be used to see which of the organization's resources are affected?	A. AWS Service Health Dashboard	B. AWS Trusted Advisor	C. AWS Personal Health Dashboard	D. AWS Systems Manager	C

Question  64 ( Single Topic) A company is using an AWS KMS customer master key (CMK) with imported key material. The company references the CMK by its alias in the Java application to encrypt data. The CMK must be rotated every 6 months. What is the process to rotate the key?	A. Enable automatic key rotation for the CMK, and specify a period of 6 months.	B. Create a new CMK with new imported material, and update the key alias to point to the new CMK.	C. Delete the current key material, and import new material into the existing CMK.	D. Import a copy of the existing key material into a new CMK as a backup, and set the rotation schedule for 6 months.	B

Question  65 ( Single Topic) The security team is concerned because the number of AWS Identity and Access Management (IAM) policies being used in the environment is increasing. The team tasked a SysOps administrator to report on the current number of IAM policies in use and the total available IAM policies. Which AWS service should the administrator use to check how current IAM policy usage compares to current service limits?	A. AWS Trusted Advisor	B. Amazon Inspector	C. AWS Config	D. AWS Organizations	A

Question  66 ( Single Topic) A SysOps administrator is trying to set up an Amazon Route 53 domain name to route traffic to a website hosted on Amazon S3. The domain name of the website is www.example.com and the S3 bucket name DOC-EXAMPLE-BUCKET. After the record set is set up in Route 53, the domain name www.anycompany.com does not seem to work, and the static website is not displayed in the browser. Which of the following is a cause of this?	A. The S3 bucket must be configured with Amazon CloudFront first.	B. The Route 53 record set must have an IAM role that allows access to the S3 bucket.	C. The Route 53 record set must be in the same region as the S3 bucket.	D. The S3 bucket name must match the record set name in Route 53.	D

Question  67 ( Single Topic) A SysOps administrator has used AWS CloudFormation to deploy a serverless application into a production VPC. The application consists of an AWS Lambda function, an Amazon DynamoDB table, and an Amazon API Gateway API. The SysOps administrator must delete the AWS CloudFormation stack without deleting the DynamoDB table. Which action should the SysOps administrator take before deleting the AWS CloudFormation stack?	A. Add a Retain deletion policy to the DynamoDB resource in the AWS CloudFormation stack.	B. Add a Snapshot deletion policy to the DynamoDB resource in the AWS CloudFormation stack.	C. Enable termination protection on the AWS CloudFormation stack.	D. Update the applicationג€™s IAM policy with a Deny statement for the dynamodb:DeleteTable action.	A

Question  68 ( Single Topic) A SysOps administrator is notified that an Amazon EC2 instance has stopped responding. The AWS Management Console indicates that the system checks are failing. What should the administrator do first to resolve this issue?	A. Reboot the EC2 instance so it can be launched on a new host.	B. Stop and then start the EC2 instance so that it can be launched on a new host.	C. Terminate the EC2 instance and relaunch it.	D. View the AWS CloudTrail log to investigate what changed on the EC2 instance.	B

Question  69 ( Single Topic) A software development company has multiple developers who work on the same product. Each developer must have their own development environments, and these development environments must be identical. Each development environment consists of Amazon EC2 instances and an Amazon RDS DB instance. The development environments should be created only when necessary, and they must be terminated each night to minimize costs. What is the MOST operationally efficient solution that meets these requirements?	A. Provide developers with access to the same AWS CloudFormation template so that they can provision their development environment when necessary. Schedule a nightly cron job on each development instance to stop all running processes to reduce CPU utilization to nearly zero.	B. Provide developers with access to the same AWS CloudFormation template so that they can provision their development environment when necessary. Schedule a nightly Amazon EventBridge (Amazon CloudWatch Events) rule to invoke an AWS Lambda function to delete the AWS CloudFormation stacks.	C. Provide developers with CLI commands so that they can provision their own development environment when necessary. Schedule a nightly Amazon EventBridge (Amazon CloudWatch Events) rule to invoke an AWS Lambda function to terminate all EC2 instances and the DB instance.	D. Provide developers with CLI commands so that they can provision their own development environment when necessary. Schedule a nightly Amazon EventBridge (Amazon CloudWatch Events) rule to cause AWS CloudFormation to delete all of the development environment resources.	C

Question  70 ( Single Topic) A company is partnering with an external vendor to provide data processing services. For this integration, the vendor must host the company's data in an Amazon S3 bucket in the vendor's AWS account. The vendor is allowing the company to provide an AWS Key Management Service (AWS KMS) key to encrypt the company's data. The vendor has provided an IAM role Amazon Resources Name (ARN) to the company for this integration. What should a SysOps administrator do to configure this integration?	A. Create a new KMS key. Add the vendorג€™s IAM role ARN to the KMS key policy. Provide the new KMS key ARN to the vendor.	B. Create a new KMS key. Create a new IAM key. Add the vendorג€™s IAM role ARN to an inline policy that is attached to the IAM user. Provide the new IAM user ARN to the vendor.	C. Configure encryption using the KMS managed S3 key. Add the vendorג€™s IAM role ARN to the KMS key policy. Provide the KMS managed S3 key ARN to the vendor.	D. Configure encryption using the KMS managed S3 key. Create an S3 bucket. Add the vendorג€™s IAM role ARN to the S3 bucket policy. Provide the S3 bucket ARN to the vendor.	D
 
Question  71 ( Single Topic) A SysOps administrator is using AWS Systems Manager Patch Manager to patch a fleet of Amazon EC2 instances. The SysOps administrator has configured a patch baseline and a maintenance window. The SysOps administrator also has used an instance tag to identify which instances to patch. The SysOps administrator must give Systems Manager the ability to access the EC2 instances. Which additional action must the SysOps administrator perform to meet this requirement?	A. Add an inbound rule to the instances' security group.	B. Attach an IAM instance profile with access to Systems Manager to the instances.	C. Create a Systems Manager activation. Then activate the fleet of instances.	D. Manually specify the instances to patch instead of using tag-based selection.	B

Question  72 ( Single Topic) A company hosts its website on Amazon EC2 instances in the us-east-1 Region. The company is preparing to extend its website into the eu-central-1 Region, but the database must remain only in us-east-1. After deployment, the EC2 instances in eu-central-1 are unable to connect to the database in us-east-1. What is the MOST operationally efficient solution that will resolve this connectivity issue?	A. Create a VPC peering connection between the two Regions. Add the private IP address range of the instances to the inbound rule of the database security group.	B. Create a VPC peering connection between the two Regions. Add the security group of the instances in eu-central-1 to the outbound rule of the database security group.	C. Create a VPN connection between the two Regions. Add the private IP address range of the instances to the outbound rule of the database security group.	D. Create a VPN connection between the two Regions. Add the security group of the instances in eu-central-1 to the inbound rule of the database security group.	A

Question  73 ( Single Topic) A company wants to create an automated solution for all accounts managed by AWS Organizations to detect any security groups that use 0.0.0.0/0 as the source address for inbound traffic. The company also wants to automatically remediate any noncompliant security groups by restricting access to a specific CIDR block that corresponds with the company's intranet. Which set of actions should the SysOps administrator take to create a solution?	A. Create an AWS Config rule to detect noncompliant security groups. Set up automatic remediation to change the 0.0.0.0/0 source address to the approved CIDR block.	B. Create an IAM policy to deny the creation of security groups that have 0.0.0.0/0 as the source address. Attach this IAM policy to every user in the company.	C. Create an AWS Lambda function to inspect new and existing security groups. Check for a noncompliant 0.0.0.0/0 source address and change the source address to the approved CIDR block.	D. Create a service control policy (SCP) for the organizational unit (OU) to deny the creation of security groups that have the 0.0.0.0/0 source address. Set up automatic remediation to change the 0.0.0.0/0 source address to the approved CIDR block.	A

Question  74 ( Single Topic) A company requires that all activity in its AWS account be logged using AWS CloudTrail. Additionally, a SysOps administrator must know when CloudTrail log files are modified or deleted. How should the SysOps administrator meet these requirements?	A. Enable log file integrity validation. Use the AWS CLI to validate the log files.	B. Enable log file integrity validation. Use the AWS CloudTrail Processing Library to validate the log files.	C. Use CloudTrail Insights to monitor the log files for modifications.	D. Use Amazon CloudWatch Logs to monitor the log files for modifications.	B

Question  75 ( Single Topic) A company is planning to host its stateful web-based applications on AWS. A SysOps administrator is using an Auto Scaling group of Amazon EC2 instances. The web applications will run 24 hours a day, 7 days a week throughout the year. The company must be able to change the instance type within the same instance family later in the year based on the traffic and usage patterns. Which EC2 instance purchasing option will meet these requirements MOST cost-effectively?	A. Convertible Reserved Instances	B. On-Demand Instances	C. Spot Instances	D. Standard Reserved Instances	A

Question  76 ( Single Topic) An application runs on Amazon EC2 instances in an Auto Scaling group. Following the deployment of a new feature on the EC2 instances, some instances were marked as unhealthy and then replaced by the Auto Scaling group. The EC2 instances terminated before a SysOps administrator could determine the cause of the health status changes. To troubleshoot this issue, the SysOps administrator wants to ensure that an AWS Lambda function is invoked in this situation. How should the SysOps administrator meet these requirements?	A. Activate the instance scale-in protection setting for the Auto Scaling group. Invoke the Lambda function through Amazon EventBridge (Amazon CloudWatch Events).	B. Activate the instance scale-in protection setting for the Auto Scaling group. Invoke the Lambda function through Amazon Route 53.	C. Add a lifecycle hook to the Auto Scaling group to invoke the Lambda function through Amazon EventBridge (Amazon CloudWatch Events).	D. Add a lifecycle hook to the Auto Scaling group to invoke the Lambda function through Amazon Route 53.	C

Question  77 ( Single Topic) A company runs an application that hosts critical data for several clients. The company uses AWS CloudTrail to track user activities on various AWS resources. To meet new security requirements, the company needs to protect the CloudTrail log files from being modified, deleted, or forged. Which solution will meet these requirement?	A. Enable CloudTrail log file integrity validation.	B. Use Amazon S3 MFA Delete on the S3 bucket where the CloudTrail log files are stored.	C. Use Amazon S3 Versioning to keep all versions of the CloudTrail log files.	D. Use AWS Key Management Service (AWS KMS) security keys to secure the CloudTrail log files.	C

Question  78 ( Single Topic) A global company operates out of five AWS Regions. A SysOps administrator wants to identify all the company's tagged and untagged Amazon EC2 instances. The company requires the output to display the instance ID and tags. What is the MOST operationally efficient way for the SysOps administrator to meet these requirements?	A. Create a tag-based resource group in AWS Resource Groups.	B. Use AWS Trusted Advisor. Export the EC2 On-Demand Instances check results from Trusted Advisor.	C. Use Cost Explorer. Choose a service type of EC2-Instances, and group by Resource.	D. Use Tag Editor in AWS Resource Groups. Select all Regions, and choose a resource type of AWS::EC2::Instance.	D

Question  79 ( Single Topic) A company needs to upload gigabytes of files every day. The company need to achieve higher throughput and upload speeds to Amazon S3. Which action should a SysOps administrator take to meet this requirement?	A. Create an Amazon CloudFront distribution with the GET HTTP method allowed and the S3 bucket as an origin.	B. Create an Amazon ElastiCache cluster and enable caching for the S3 bucket.	C. Set up AWS Global Accelerator and configure it with the S3 bucket.	D. Enable S3 Transfer Acceleration and use the acceleration endpoint when uploading files.	D

Question  80 ( Single Topic) A SysOps administrator maintains the security and compliance of a company's AWS account. To ensure the company's Amazon EC2 instances are following company policy, a SysOps administrator wants to terminate any EC2 instance that do not contain a department tag. Noncompliant resources must be terminated in near-real time. Which solution will meet these requirements?	A. Create an AWS Config rule with the required-tags managed rule to identify noncompliant resources. Configure automatic remediation to run the AWS- TerminateEC2Instance automation document to terminate noncompliant resources.	B. Create a new Amazon EventBridge (Amazon CloudWatch Events) rule to monitor when new EC2 instances are created. Send the event to a Simple Notification Service (Amazon SNS) topic for automatic remediation.	C. Ensure all users who can create EC2 instances also have the permissions to use the ec2:CreateTags and ec2:DescribeTags actions. Change the instance's shutdown behavior to terminate.	D. Ensure AWS Systems Manager Compliance is configured to manage the EC2 instances. Call the AWS-StopEC2Instances automation document to stop noncompliant resources.	A

Question  81 ( Single Topic) A company uploaded its website files to an Amazon S3 bucket that has S3 Versioning enabled. The company uses an Amazon CloudFront distribution with the S3 bucket as the origin. The company recently modified the files, but the object names remained the same. Users report that old content is still appearing on the website. How should a SysOps administrator remediate this issue?	A. Create a CloudFront invalidation, and add the path of the updated files.	B. Create a CloudFront signed URL to update each object immediately.	C. Configure an S3 origin access identity (OAI) to display only the updated files to users.	D. Disable S3 Versioning on the S3 bucket so that the updated files can replace the old files.	A

Question  82 ( Single Topic) A company has two VPC networks named VPC A and VPC B. The VPC A CIDR block is 10.0.0.0/16 and the VPC B CIDR block is 172.31.0.0/16. The company wants to establish a VPC peering connection named pcx-12345 between both VPCs. Which rules should appear in the route table of VPC A after configuration? (Choose two.)	A. Destination: 10.0.0.0/16, Target: Local	B. Destination: 172.31.0.0/16, Target: Local	C. Destination: 10.0.0.0/16, Target: pcx-12345	D. Destination: 172.31.0.0/16, Target: pcx-12345	E. Destination: 10.0.0.0/16, Target: 172.31.0.0/16	AD

Question 83 ( Single Topic) A company analyzes sales data for its customers. Customers upload files to one of the company's Amazon S3 buckets, and a message is posted to an Amazon Simple Queue Service (Amazon SQS) queue that contains the object Amazon Resource Name (ARN). An application that runs on an Amazon EC2 instance polls the queue and processes the messages. The processing time depends on the size of the file. Customers are reporting delays in the processing of their files. A SysOps administrator decides to configure Amazon EC2 Auto Scaling as the first step. The SysOps administrator creates an Amazon Machine Image (AMI) that is based on the existing EC2 instance. The SysOps administrator also creates a launch template that references the AMI. How should the SysOps administrator configure the Auto Scaling policy to improve the response time?	A. Add several different instance sizes in the launch template. Create an Auto Scaling policy based on the ApproximateNumberOfMessagesVisible metric to select the size of the instance based on the number of messages in the queue.	B. Create an Auto Scaling policy based on the ApproximateNumberOfMessagesDelayed metric to scale the number of instances based on the number of messages in the queue that have been delayed.	C. Create a custom metric based on the ASGAverageCPUUtilization metric and the GroupPendingInstances metric from the Auto Scaling group. Modify the application to calculate the metric and post the metric to Amazon CloudWatch once each minute. Create an Auto Scaling policy based on this metric to scale the number of instances.	D. Create a custom metric based on the ApproximateNumberOfMessagesVisible metric and the number of instances in the InService state in the Auto Scaling group. Modify the application to calculate the metric and post the metric to Amazon CloudWatch once each minute. Create an Auto Scaling policy based on this metric to scale the number of instances.	B

Question  84 ( Single Topic) A company runs a multi-tier web application with two Amazon EC2 instances in one Availability Zone in the us-east-1 Region. A SysOps administrator must migrate one of the EC2 instances to a new Availability Zone. Which solution will accomplish this?	A. Copy the EC2 instance to a different Availability Zone. Terminate the original instance.	B. Create an Amazon Machine Image (AMI) from the EC2 instance and launch it in a different Availability Zone. Terminate the original instance.	C. Move the EC2 instance to a different Availability Zone using the AWS CLI.	D. Stop the EC2 instance, modify the Availability Zone, and start the instance.	B

Question  85 ( Single Topic) A company is expanding its fleet of Amazon EC2 instances before an expected increase of traffic. When a SysOps administrator attempts to add more instances, an InstanceLimitExceeded error is returned. What should the SysOps administrator do to resolve this error?	A. Add an additional CIDR block to the VPC.	B. Launch the EC2 instances in a different Availability Zone.	C. Launch new EC2 instances in another VPC.	D. Use Service Quotas to request an EC2 quota increase.	D

Question  86 ( Single Topic) A company wants to prohibit its developers from using a particular family of Amazon EC2 instances. The company uses AWS Organizations and wants to apply the restriction across multiple accounts. What is the MOST operationally efficient way for the company to apply service control policies (SCPs) to meet these requirements?	A. Add the accounts to an organizational unit (OU). Apply the SCPs to the OU.	B. Add the accounts to resource groups in AWS Resource Groups. Apply the SCPs to the resource groups.	C. Apply the SCPs to each developer account	D. Enroll the accounts with AWS Control Tower. Apply the SCPs to the AWS Control Tower management account.	A

Question  87 ( Single Topic) An application is running on an Amazon EC2 instance in a VPC with the default DHCP option set. The application connects to an on-premises Microsoft SQL Server database with the DNS name mssql.example.com. The application is unable to resolve the database DNS name. Which solution will fix this problem?	A. Create an Amazon Route 53 Resolver inbound endpoint. Add a forwarding rule for the domain example.com. Associate the forwarding rule with the VPC.	B. Create an Amazon Route 53 Resolver inbound endpoint. Add a system rule for the domain example.com. Associate the system rule with the VPC.	C. Create an Amazon Route 53 Resolver outbound endpoint. Add a forwarding rule for the domain example.com. Associate the forwarding rule with the VPC.	D. Create an Amazon Route 53 Resolver outbound endpoint. Add a system rule for the domain example.com. Associate the system rule with the VPC.	C

Question  88 ( Single Topic) A company's application is hosted by an internet provider at app.example.com. The company wants to access the application by using www.company.com, which the company owns and manages with Amazon Route 53. Which Route 53 record should be created to address this?	A. A record	B. Alias record	C. CNAME record	D. Pointer (PTR) record	C
 
Question  89 ( Single Topic) A company expanded its web application to serve a worldwide audience. A SysOps administrator has implemented a multi-Region AWS deployment for all production infrastructure. The SysOps administrator must route traffic based on the location of resources. Which Amazon Route 53 routing policy should the SysOps administrator use to meet this requirement?	A. Geolocation routing policy	B. Geoproximity routing policy	C. Latency-based routing policy	D. Multivalue answer routing policy	B

Question  90 ( Single Topic) A SysOps administrator wants to upload a file that is 1 TB in size from on-premises to an Amazon S3 bucket using multipart uploads. What should the SysOps administrator do to meet this requirement?	A. Upload the file using the S3 console.	B. Use the s3api copy-object command.	C. Use the s3api put-object command.	D. Use the s3 cp command	C

Question  91 ( Single Topic) An application team is working with a SysOps administrator to define Amazon CloudWatch alarms for an application. The application team does not know the application's expected usage or expected growth. Which solution should the SysOps administrator recommend?	A. Create CloudWatch alarms that are based on anomaly detection.	B. Create CloudWatch alarms by using a set of composite alarms.	C. Create CloudWatch alarms by using static thresholds.	D. Create CloudWatch alarms that treat missing data as breaching.	A

Question  92 ( Single Topic) A company runs a stateless application that is hosted on an Amazon EC2 instance. Users are reporting performance issues. A SysOps administrator reviews the Amazon CloudWatch metrics for the application and notices that the instance's CPU utilization frequently reaches 90% during business hours. What is the MOST operationally efficient solution that will improve the application's responsiveness?	A. Configure CloudWatch logging on the EC2 instance. Configure a CloudWatch alarm for CPU utilization to alert the SysOps administrator when CPU utilization goes above 90%.	B. Configure an AWS Client VPN connection to allow the application users to connect directly to the EC2 instance private IP address to reduce latency.	C. Create an Auto Scaling group, and assign it to an Application Load Balancer. Configure a target tracking scaling policy that is based on the average CPU utilization of the Auto Scaling group.	D. Create a CloudWatch alarm that activates when the EC2 instanceג€™s CPU utilization goes above 80%. Configure the alarm to invoke an AWS Lambda function that vertically scales the instance.	C

Question  93 ( Single Topic) An ecommerce company uses an Amazon ElastiCache for Memcached cluster for in-memory caching of popular product queries on the shopping site. When viewing recent Amazon CloudWatch metrics data for the ElastiCache cluster, the SysOps administrator notices a large number of evictions. Which of the following actions will reduce these evictions? (Choose two.)	A. Add an additional node to the ElastiCache cluster.	B. Increase the ElastiCache time to live (TTL).	C. Increase the individual node size inside the ElastiCache cluster.	D. Put an Elastic Load Balancer in front of the ElastiCache cluster.	E. Use Amazon Simple Queue Service (Amazon SQS) to decouple the ElastiCache cluster.	BC

Question  94 ( Single Topic) A SysOps administrator wants to provide access to AWS services by attaching an IAM policy to multiple IAM users. The SysOps administrator also wants to be able to change the policy and create new versions. Which combination of actions will meet these requirements? (Choose two.)	A. Add the users to an IAM service-linked role. Attach the policy to the role.	B. Add the users to an IAM user group. Attach the policy to the group.	C. Create an AWS managed policy.	D. Create a customer managed policy.	E. Create an inline policy.	BD

Question  95 ( Single Topic) A company stores critical data in Amazon S3 buckets. A SysOps administrator must build a solution to record all S3 API activity. Which action will meet this requirement?	A. Configure S3 bucket metrics to record object access logs.	B. Create an AWS CloudTrail trail to log data events for all S3 objects.	C. Enable S3 server access logging for each S3 bucket.	D. Use AWS IAM Access Analyzer for Amazon S3 to store object access logs.	B

Question  96 ( Single Topic) A company runs an application that uses a MySQL database on an Amazon EC2 instance. The EC2 instance has a General Purpose SSD Amazon Elastic Block Store (Amazon EBS) volume. The company made changes to the application code and now wants to perform load testing to evaluate the impact of the code changes. A SysOps administrator must create a new MySQL instance from a snapshot of the existing production instance. This new instance needs to perform as similarly as possible to the production instance. Which restore option meets these requirements?	A. Use EBS fast snapshot restore to create a new General Purpose SSD EBS volume from the production snapshot.	B. Use EBS fast snapshot restore to create a new Provisioned IOPS SSD EBS volume from the production snapshot.	C. Use EBS snapshot restore to create a new General Purpose SSD EBS volume from the production snapshot.	D. Use EBS snapshot restore to create a new Provisioned IOPS SSD EBS volume from the production snapshot.	A

Question  97 ( Single Topic) A team of on-call engineers frequently needs to connect to Amazon EC2 instances in a private subnet to troubleshoot and run commands. The instances use either the latest AWS-provided Windows Amazon Machine Images (AMIs) or Amazon Linux AMIs. The team has an existing 1AM role for authorization. A SysOps administrator must provide the team with access to the instances by granting IAM permissions to this role. Which solution will meet this requirement?	A. Add a statement to the 1AM role policy to allow the ssm:StartSession action on the instances. Instruct the team to use AWS Systems Manager Session Manager to connect to the instances by using the assumed IAM role.	B. Associate an Elastic IP address and a security group with each instance. Add the engineersג€™ IP addresses to the security group inbound rules. Add a statement to the IAM role policy to allow the ec2:AuthorizeSecurityGrouplngress action so that the team can connect to the instances.	C. Create a bastion host with an EC2 instance, and associate the bastion host with the VPC. Add a statement to the 1AM role policy to allow the ec2:CreateVpnConnection action on the bastion host. Instruct the team to use the bastion host endpoint to connect to the instances.	D. Create an internet-facing Network Load Balancer. Use two listeners. Forward port 22 to a target group of Linux instances. Forward port 3389 to a target group of Windows instances. Add a statement to the IAM role policy to allow the ec2:CreateRoute action so that the team can connect to the instances.	A

